supplier,sku,product_name,forecast,free_stock,incoming,available,safety_stock,moq,net_requirement,recommended_order,shortage_without_order,projected_stock_after_order,coverage_ratio,risk,urgency,trend,seasonality_index,stockout_signal,outlier_signal,order_required,reason
IEK,130300521_,Гильза изолир. фазная ГИФ 50 IEK  (10)(200) ,0.21517362609468238,13.0,0.0,13.0,0.0,10.0,0.0,0,0.0,12.784826373905318,60.416326275412764,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 13 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 10 шт.
IEK,030201121_," Рамка 3-мест. ""BRITE""  стекло графит RE  IEK  (1/50)",0.0,3.0,0.0,3.0,0.0,1.0,0.0,0,0.0,3.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 3 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,130300005_,Отвертка пробник ОП-1 IEK (120) ,13.092364135932767,45.0,0.0,45.0,4.836674132776221,1.0,0.0,0,0.0,31.90763586406723,3.4371179668380014,LOW,LOW,GROWING,1.4336151168572848,False,False,False,Прогноз спроса: 13 шт. Свободный остаток: 45 шт. В пути: 0 шт. Страховой запас: 5 шт. MOQ: 1 шт. Наблюдается рост спроса.
IEK,280100302_,Угол внутренний КМВ 20х10 дуб ЭЛЕКОР IEK (4шт/компл) ,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,0.25,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,240200012_,Плоская скоба 10мм IEK (100),0.026544817281840084,1.0,0.0,1.0,0.0,,0.0,0,0.0,0.9734551827181599,37.67213725310224,LOW,LOW,STABLE,0.3444444444444444,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 1 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,030200507_,"Роз. 2-я с з/к/ш 16А в сборе ""BRITE"" сталь (1/100)",38.78139900089,212.0,0.0,212.0,14.50945955804926,1.0,0.0,0,0.0,173.21860099911,5.466538223521405,LOW,LOW,DECLINING,0.8970788970788971,False,False,False,Прогноз спроса: 39 шт. Свободный остаток: 212 шт. В пути: 0 шт. Страховой запас: 15 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,010300130_, УЗО АВДТ 34  10А С 30мА  IEK E-PRO,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,0.25,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,290100031_,"СФ-03К-вык (3 мест/1,5м.) IEK",0.03373065977724526,73.0,0.0,73.0,0.01686532988862263,6.0,0.0,0,0.0,72.96626934022275,2164.203145805226,LOW,LOW,STABLE,1.4090909090909092,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 73 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 6 шт.
IEK,030201485_, Переключатель 1-кл. о/у серо-белый IP55 TORS IEK (1/60),0.0,110.0,0.0,110.0,0.0,1.0,0.0,0,0.0,110.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 110 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,270300302_,"Гигростат механический УККг от 35 до 0,95 RH IEK (100) NEW",0.0,3.0,0.0,3.0,0.0,1.0,0.0,0,0.0,3.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 3 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,130300520_,Гильза изолир. фазная ГИФ 35 IEK  (10)(200),0.00015955397832251994,2.0,0.0,2.0,7.977698916125997e-05,10.0,0.0,0,0.0,1.9998404460216774,12534.942851485852,LOW,LOW,STABLE,1.7884615384615383,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 2 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 10 шт.
IEK,200400002_, I3  выкл. 1кл. с инд. 10А КВАРТА ВС 10-1-1-КБ (200) ,0.24988122205677243,14.0,0.0,14.0,0.0,10.0,0.0,0,0.0,13.750118777943227,56.02661890623871,LOW,LOW,STABLE,2.401668653158522,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 14 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 10 шт.
IEK,CLM50D-RP-080-30,Перегородка разделительная h=80мм L3000 IEK,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,1.0,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,030201056_," Рамка 2-мест. ""BRITE""  беж./жемч.  IEK  (1/100)",5.2313785813407534e-06,2.0,0.0,2.0,0.0,1.0,0.0,0,0.0,1.9999947686214186,382308.40473552933,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 2 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,010400930_,Реле напряжения РН-д однофазное 54мм 25А IEK,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0,0.0,4.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 4 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,010700141_,ARMAT (1ф) 63А C IEK (1),8.150999823066856e-06,5.0,0.0,5.0,4.075499911533428e-06,1.0,0.0,0,0.0,4.999991849000177,613421.6793687433,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 5 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,ярп6188, BA 47-60M (3ф) 50А 6кА С IEK !!!,9.569986185383531e-07,2.0,0.0,2.0,0.0,,0.0,0,0.0,1.9999990430013814,2089867.1756231454,LOW,LOW,STABLE,4.0,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 2 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,030200858_," Рамка 2-мест. ""BRITE"" стекло черный (1/100)",0.02135603629031447,13.0,0.0,13.0,0.010678018145157234,1.0,0.0,0,0.0,12.978643963709686,608.7271918476673,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 13 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,251400124_,ЩМП  800х800х300 IP66  TITAN 5 IEK,8.58528700484912e-05,2.0,0.0,2.0,4.29264350242456e-05,1.0,0.0,0,0.0,1.9999141471299515,23295.668495070287,LOW,LOW,DECLINING,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 2 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,130301692_,Колодка клеммная CP-MC 4 вывода 4мм2 серая IEK,0.0,45.0,0.0,45.0,0.0,50.0,0.0,0,0.0,45.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 45 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 50 шт.
IEK,130600165_,Логическое реле PLR-S. CPU1206(R) 220В AC с экраном ONI PLR-S-CPU-1206R-AC-BE NEW,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,0.25,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,251400020_,ЩРВ-П 36 черн. прозр. дверь IP41 TEKFOR IEK,13.143505328663823,107.0,0.0,107.0,6.571752664331911,1.0,0.0,0,0.0,93.85649467133618,8.140902850828585,LOW,LOW,GROWING,0.4417098445595855,False,False,False,Прогноз спроса: 13 шт. Свободный остаток: 107 шт. В пути: 0 шт. Страховой запас: 7 шт. MOQ: 1 шт. Наблюдается рост спроса.
IEK,030200958_,"Термостат с инд. ""BRITE"" графит (1/80)",0.07678974324523014,5.0,0.0,5.0,0.03839487162261507,1.0,0.0,0,0.0,4.9232102567547695,65.11286258676975,LOW,LOW,DECLINING,2.818181818181818,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 5 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,ст-9952496,"Наконечник-гильза НГИ2 4,0-12 с изол. фланцем (серый) IEK (100) !!!",0.0,15.0,0.0,15.0,0.0,,0.0,0,0.0,15.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 15 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,280100459_,Угол Т-образный КМТ 40х25 черный ЭЛЕКОР IEK (4шт/компл) ,0.0,147.0,0.0,147.0,0.0,,0.0,0,0.0,147.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 147 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,020100007_,Переносная вилка 034 3р+ре 63А 380В IP 54 IEK,4.204257682045071,41.0,0.0,41.0,2.1021288410225356,2.0,0.0,0,0.0,36.79574231795493,9.752018810620672,LOW,LOW,GROWING,2.679582712369598,False,False,False,Прогноз спроса: 4 шт. Свободный остаток: 41 шт. В пути: 0 шт. Страховой запас: 2 шт. MOQ: 2 шт. Наблюдается рост спроса.
IEK,010700140_,ARMAT (1ф) 50А C IEK (1),0.0,12.0,0.0,12.0,0.0,1.0,0.0,0,0.0,12.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 12 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,280300031_, Лоток перфорированный (50х400х3000) (1 мм) IEK (6),7.098236041065812,120.0,0.0,120.0,3.549118020532906,12.0,0.0,0,0.0,112.90176395893418,16.90560856327649,LOW,LOW,DECLINING,0.5593984962406015,False,False,False,Прогноз спроса: 7 шт. Свободный остаток: 120 шт. В пути: 0 шт. Страховой запас: 4 шт. MOQ: 12 шт. Наблюдается снижение спроса.
IEK,120100005_,Контактор  КМИ-11860 18А 380В  IP54 (1вел в корпусе) IEK (1/20),1.010480635684208,10.0,0.0,10.0,0.505240317842104,1.0,0.0,0,0.0,8.989519364315791,9.896280687485797,LOW,LOW,DECLINING,1.2567567567567568,True,False,False,Прогноз спроса: 1 шт. Свободный остаток: 10 шт. В пути: 0 шт. Страховой запас: 1 шт. MOQ: 1 шт. Есть сигнал предыдущего stockout. Наблюдается снижение спроса.
IEK,130600166_,Логическое реле PLR-S. 8DI/8DO серии ONI,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,0.25,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,251400019_,ЩРВ-П 24 черн. прозр. дверь IP41 TEKFOR IEK,6.79470699780291,22.0,0.0,22.0,1.7288724649319858,1.0,0.0,0,0.0,15.20529300219709,3.237814376265786,LOW,LOW,DECLINING,1.6997389033942558,False,False,False,Прогноз спроса: 7 шт. Свободный остаток: 22 шт. В пути: 0 шт. Страховой запас: 2 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,130301689_,Колодка клеммная CP 10мм2 серая IEK,0.0,58.0,0.0,58.0,0.0,100.0,0.0,0,0.0,58.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 58 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 100 шт.
IEK,030200959_,"Термостат с инд. ""BRITE"" сталь (1/80)",0.08151001568028338,11.0,0.0,11.0,0.04075500784014169,1.0,0.0,0,0.0,10.918489984319717,134.9527405705163,LOW,LOW,STABLE,1.087719298245614,False,True,False,Прогноз спроса: 0 шт. Свободный остаток: 11 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт. В истории обнаружена аномальная продажа.
IEK,ст-9952475,Лоток перфорированный 80х100х3000 (3м)IEK,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,1.0,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,яярп4532, BA 47-60M (2ф) 10А 6кА С IEK !!!,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,0.25,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,010700139_,ARMAT (1ф) 40А C IEK (1),0.0,2.0,0.0,2.0,0.0,1.0,0.0,0,0.0,2.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 2 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,030200857_," Рамка 2-мест. ""BRITE"" стекло белый (1/100)",0.2952808629797244,20.0,0.0,20.0,1.4385448581745053e-07,1.0,0.0,0,0.0,19.704719137020277,67.73212391137352,LOW,LOW,STABLE,0.2657142857142857,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 20 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,020100008_,Переносная розетка  213 2р+е 16А 220В IP44 IEK,0.12311049468646999,1.0,0.0,1.0,0.061555247343234996,10.0,0.0,0,0.0,0.87688950531353,8.12278435357389,LOW,LOW,DECLINING,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 1 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 10 шт. Наблюдается снижение спроса.
IEK,130200023_,Замок 20-22\45 IEK,6.34684941029818,23.0,0.0,23.0,1.6219394255026858,6.0,0.0,0,0.0,16.65315058970182,3.6238452361388926,LOW,LOW,GROWING,0.5272108843537414,False,True,False,Прогноз спроса: 6 шт. Свободный остаток: 23 шт. В пути: 0 шт. Страховой запас: 2 шт. MOQ: 6 шт. В истории обнаружена аномальная продажа. Наблюдается рост спроса.
IEK,130600201_,Реле фаз ORF-04 3ф. 220-460В AC IEK ORF-04-220-460VAC NEW,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,0.25,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,280300030_," Лоток перфорированный (50х300х3000) (0,8 мм) IEK (6)",40.03879237014911,498.0,180.0,678.0,13.506553964649903,12.0,0.0,0,0.0,637.9612076298508,16.933577659686918,LOW,LOW,STABLE,1.3940287504607445,False,False,False,Прогноз спроса: 40 шт. Свободный остаток: 498 шт. В пути: 180 шт. Страховой запас: 14 шт. MOQ: 12 шт.
IEK,130600149_,Импульсное реле ORM. 2 конт. 12-240 В AC/DC  IEK ORM-02-ACDC12-240V NEW,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,inf,LOW,LOW,STABLE,1.0,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 0 шт. В пути: 0 шт. Страховой запас: 0 шт. Есть сигнал предыдущего stockout.
IEK,030200956_,"Термостат с инд. ""BRITE"" белый (1/80)",3.4901546211915626,10.0,0.0,10.0,0.8854377448471457,1.0,0.0,0,0.0,6.509845378808437,2.8652025727690917,LOW,LOW,DECLINING,1.2554517133956389,False,False,False,Прогноз спроса: 3 шт. Свободный остаток: 10 шт. В пути: 0 шт. Страховой запас: 1 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,ст-9952498,Наконечник-гильза НГИ2 10-14 с изол. фланцем (слоновая кость) IEK (100) !!! ,0.0,19.0,0.0,19.0,0.0,,0.0,0,0.0,19.0,inf,LOW,LOW,STABLE,4.0,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 19 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,251400121_,ЩМП  800х600х300 IP66  TITAN 5 IEK,0.26247682014719925,10.0,0.0,10.0,0.13123841007359963,1.0,0.0,0,0.0,9.7375231798528,38.09860236188443,LOW,LOW,STABLE,1.4761904761904765,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 10 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,130301694_,"Колодка клеммная CP-ML-PEN 2 ур. земля-низ 1,5мм2 серая IEK",0.0,47.0,0.0,47.0,0.0,50.0,0.0,0,0.0,47.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 47 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 50 шт.
IEK,130200021_,Замок 18-20\40 IEK,2.3850146989637717,12.0,0.0,12.0,1.1925073494818859,10.0,0.0,0,0.0,9.614985301036228,5.031415531826154,LOW,LOW,STABLE,2.127790178571429,False,True,False,Прогноз спроса: 2 шт. Свободный остаток: 12 шт. В пути: 0 шт. Страховой запас: 1 шт. MOQ: 10 шт. В истории обнаружена аномальная продажа.
IEK,280100461_,Угол Т-образный КМТ 100х60 черный ЭЛЕКОР IEK (2шт/компл) ,5.98359120812935e-07,1.0,0.0,1.0,0.0,,0.0,0,0.0,0.9999994016408792,1671237.1637978759,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 1 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,010700143_,ARMAT (2ф) 10А C IEK (1),0.0,2.0,0.0,2.0,0.0,1.0,0.0,0,0.0,2.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 2 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,ярп6182,ЩЭ 5-1 36 УХЛ3 IP31 !!!,1.0292812244182243e-06,1.0,0.0,1.0,0.0,,0.0,0,0.0,0.9999989707187756,971551.7744581663,LOW,LOW,STABLE,4.0,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 1 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,280300028_," Лоток перфорированный (50х500х3000) (1,2 мм) IEK (6)",0.2375588545006652,36.0,0.0,36.0,0.0,6.0,0.0,0,0.0,35.76244114549934,151.54139413439205,LOW,LOW,STABLE,1.5432900432900432,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 36 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 6 шт.
IEK,120100008_,Контактор  КМИ-22560 25А 380В  IP54 (2вел в корпусе) IEK (1/16),4.475563053663616,31.0,0.0,31.0,1.3219934442600911,1.0,0.0,0,0.0,26.524436946336383,6.926502794910677,LOW,LOW,GROWING,1.3478260869565215,False,False,False,Прогноз спроса: 4 шт. Свободный остаток: 31 шт. В пути: 0 шт. Страховой запас: 1 шт. MOQ: 1 шт. Наблюдается рост спроса.
IEK,030200859_," Рамка 3-мест. ""BRITE"" стекло белый (1/50)",0.11792908679032163,25.0,0.0,25.0,0.058964543395160815,1.0,0.0,0,0.0,24.882070913209677,211.99180524860756,LOW,LOW,DECLINING,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 25 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,251400022_,КМПн 8  черн. прозр. дверь IP65 TEKFOR IEK,0.100388454600871,10.0,0.0,10.0,0.0501942273004355,,0.0,0,0.0,9.899611545399129,99.61304852991768,LOW,LOW,STABLE,1.7222222222222223,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 10 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,020100005_,Переносная вилка 024 3р+ре 32А 380В IEK,11.489511093216345,17.0,0.0,17.0,3.7102476332447996,10.0,0.0,0,0.0,5.510488906783655,1.4796103909101204,LOW,LOW,STABLE,1.1040939966954286,False,True,False,Прогноз спроса: 11 шт. Свободный остаток: 17 шт. В пути: 0 шт. Страховой запас: 4 шт. MOQ: 10 шт. В истории обнаружена аномальная продажа.
IEK,030200957_,"Термостат с инд. ""BRITE"" черный (1/80)",0.9425513195151559,19.0,0.0,19.0,0.47127565975757796,1.0,0.0,0,0.0,18.057448680484843,20.158053579271964,LOW,LOW,STABLE,1.528169014084507,False,False,False,Прогноз спроса: 1 шт. Свободный остаток: 19 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,ст-9952497,"Наконечник-гильза НГИ2 6,0-14 с изол. фланцем (черый) IEK (100) !!!",0.001360375908529376,12.0,0.0,12.0,0.000680187954264688,,0.0,0,0.0,11.99863962409147,8821.091232769999,LOW,LOW,STABLE,0.25,False,True,False,Прогноз спроса: 0 шт. Свободный остаток: 12 шт. В пути: 0 шт. Страховой запас: 0 шт. В истории обнаружена аномальная продажа.
IEK,010700142_,ARMAT (2ф) 6А C IEK (1),0.0,2.0,0.0,2.0,0.0,1.0,0.0,0,0.0,2.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 2 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,251400123_,ЩМП  800х800х200 IP66  TITAN 5 IEK,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,1.0,inf,LOW,LOW,DECLINING,2.583333333333333,True,False,False,Прогноз спроса: 0 шт. Свободный остаток: 1 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт. Есть сигнал предыдущего stockout. Наблюдается снижение спроса.
IEK,130301693_,Колодка клеммная CP-MC 3 вывода 10мм2 серая IEK,0.002078038643134467,37.0,0.0,37.0,0.0010390193215672335,50.0,0.0,0,0.0,36.997921961356866,17805.251178673956,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 37 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 50 шт.
IEK,130600154_,Термостат от 0 до 60 °C NO IEK (200) NEW,9.16581384214617,73.0,0.0,73.0,1.9604686939607059,10.0,0.0,0,0.0,63.83418615785383,7.9643773326850695,LOW,LOW,STABLE,0.6418219461697723,False,False,False,Прогноз спроса: 9 шт. Свободный остаток: 73 шт. В пути: 0 шт. Страховой запас: 2 шт. MOQ: 10 шт.
IEK,251400021_,КМПн 6 черн. прозр. дверь IP65 TEKFOR IEK,0.7706083845411201,20.0,0.0,20.0,0.1807392228230131,,0.0,0,0.0,19.22939161545888,25.95351984381736,LOW,LOW,DECLINING,0.25,False,False,False,Прогноз спроса: 1 шт. Свободный остаток: 20 шт. В пути: 0 шт. Страховой запас: 0 шт. Наблюдается снижение спроса.
IEK,130200022_,Замок 20-22\40 IEK,1.7557938517083327,21.0,0.0,21.0,0.8778969258541663,6.0,0.0,0,0.0,19.244206148291667,11.96040183166586,LOW,LOW,DECLINING,0.7774294670846394,False,True,False,Прогноз спроса: 2 шт. Свободный остаток: 21 шт. В пути: 0 шт. Страховой запас: 1 шт. MOQ: 6 шт. В истории обнаружена аномальная продажа. Наблюдается снижение спроса.
IEK,020100006_,Переносная вилка 025 3р+ре+n 32А 380В IEK,33.5372410436118,96.0,60.0,156.0,9.240927983703834,10.0,0.0,0,0.0,122.4627589563882,4.65154542072014,LOW,LOW,GROWING,0.8986336779911374,False,False,False,Прогноз спроса: 34 шт. Свободный остаток: 96 шт. В пути: 60 шт. Страховой запас: 9 шт. MOQ: 10 шт. Наблюдается рост спроса.
IEK,120100006_, Контактор КМИ-22510 25А 230В (2вел) IEK (1/50),127.98502377067992,580.0,0.0,580.0,11.87114147839205,1.0,0.0,0,0.0,452.0149762293201,4.53178022640546,LOW,LOW,DECLINING,1.2182180369431366,False,False,False,Прогноз спроса: 128 шт. Свободный остаток: 580 шт. В пути: 0 шт. Страховой запас: 12 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,251400017_,ЩРВ-П 12 черн. прозр. дверь IP41 TEKFOR IEK,1.7054978476750196,10.0,0.0,10.0,0.40916581805750407,1.0,0.0,0,0.0,8.29450215232498,5.863390571634123,LOW,LOW,DECLINING,0.93,False,False,False,Прогноз спроса: 2 шт. Свободный остаток: 10 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,280100455_,Угол Т-образный КМТ 15х10 черный ЭЛЕКОР IEK (4шт/компл) ,0.0,28.0,0.0,28.0,0.0,,0.0,0,0.0,28.0,inf,LOW,LOW,STABLE,0.25,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 28 шт. В пути: 0 шт. Страховой запас: 0 шт.
IEK,280300034_," Лоток перфорированный (100х200х3000) (0,8 мм) IEK (6)",57.72211869669752,174.0,0.0,174.0,28.86105934834876,6.0,0.0,0,0.0,116.27788130330248,3.01444236505399,LOW,LOW,STABLE,0.955123911587408,False,False,False,Прогноз спроса: 58 шт. Свободный остаток: 174 шт. В пути: 0 шт. Страховой запас: 29 шт. MOQ: 6 шт.
IEK,250600317_,ЩМПп 400х300х220мм серый. IP66 TETRA IEK,0.0,9.0,0.0,9.0,0.0,1.0,0.0,0,0.0,9.0,inf,LOW,LOW,STABLE,1.0,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 9 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт.
IEK,280300036_," Лоток перфорированный (100х400х3000) (1,2 мм) IEK (6)",0.8047229372973341,45.0,0.0,45.0,0.40236146864866706,6.0,0.0,0,0.0,44.195277062702665,55.919867465357356,LOW,LOW,STABLE,1.7222222222222223,False,False,False,Прогноз спроса: 1 шт. Свободный остаток: 45 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 6 шт.
IEK,120100002_, Контактор КМИ-11210 12А 230В (1вел) IEK (1/50),55.9459230956574,281.0,0.0,281.0,12.377668062549859,1.0,0.0,0,0.0,225.0540769043426,5.022707365459693,LOW,LOW,DECLINING,0.8808806925103501,False,False,False,Прогноз спроса: 56 шт. Свободный остаток: 281 шт. В пути: 0 шт. Страховой запас: 12 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,020100011_,Переносная розетка  223 2р+ре 32А 220В  IEK,0.6342003803760738,34.0,0.0,34.0,0.3171001901880369,10.0,0.0,0,0.0,33.36579961962393,53.61081615851188,LOW,LOW,STABLE,1.5183673469387755,False,False,False,Прогноз спроса: 1 шт. Свободный остаток: 34 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 10 шт.
IEK,010700135_,ARMAT (1ф) 16А C IEK (1),74.31999236315707,347.0,40.0,387.0,15.947740174290109,1.0,0.0,0,0.0,312.6800076368429,5.2072125910476945,LOW,LOW,DECLINING,1.1118490967056325,False,False,False,Прогноз спроса: 74 шт. Свободный остаток: 347 шт. В пути: 40 шт. Страховой запас: 16 шт. MOQ: 1 шт. Наблюдается снижение спроса.
IEK,030200962_,"Датчик движения ""BRITE"" черный (1/80)",0.21952135261346128,10.0,0.0,10.0,0.10976067630673064,1.0,0.0,0,0.0,9.78047864738654,45.553655172707735,LOW,LOW,DECLINING,0.7828282828282829,False,False,False,Прогноз спроса: 0 шт. Свободный остаток: 10 шт. В пути: 0 шт. Страховой запас: 0 шт. MOQ: 1 шт. Наблюдается снижение спроса.
